"","tissue_pixels"
"38917",TRUE
"38918",TRUE
"38919",TRUE
"38920",TRUE
"38921",TRUE
"38922",TRUE
"38923",TRUE
"38924",TRUE
"38925",TRUE
"38926",TRUE
"38927",TRUE
"38928",TRUE
"38929",TRUE
"38930",TRUE
"38931",TRUE
"38932",TRUE
"38933",TRUE
"38934",TRUE
"38935",TRUE
"38936",TRUE
"38937",TRUE
"38938",TRUE
"38939",TRUE
"38940",TRUE
"38941",TRUE
"38942",TRUE
"38943",TRUE
"38944",TRUE
"38945",TRUE
"38946",TRUE
"38947",TRUE
"38948",FALSE
"38949",FALSE
"38950",FALSE
"38951",FALSE
"38952",FALSE
"38953",FALSE
"38954",FALSE
"38955",FALSE
"38956",FALSE
"38957",FALSE
"38958",FALSE
"38959",FALSE
"38960",FALSE
"38961",FALSE
"38962",FALSE
"38963",FALSE
"38964",FALSE
"38965",FALSE
"38966",FALSE
"38967",FALSE
"38968",FALSE
"38969",FALSE
"38970",FALSE
"38971",FALSE
"38972",FALSE
"38973",FALSE
"38974",FALSE
"38975",FALSE
"38976",FALSE
"38977",FALSE
"38978",FALSE
"38979",FALSE
"38980",FALSE
"38981",FALSE
"38982",FALSE
"38983",FALSE
"38984",FALSE
"38985",FALSE
"38986",FALSE
"38987",FALSE
"38988",FALSE
"38989",FALSE
"38990",FALSE
"38991",FALSE
"38992",FALSE
"38993",FALSE
"38994",FALSE
"38995",FALSE
"38996",FALSE
"38997",FALSE
"38998",FALSE
"38999",FALSE
"39000",FALSE
"39001",FALSE
"39002",FALSE
"39003",FALSE
"39004",FALSE
"39005",FALSE
"39006",FALSE
"39007",FALSE
"39008",FALSE
"39009",FALSE
"39010",FALSE
"39011",FALSE
"39012",FALSE
"39013",FALSE
"39014",FALSE
"39015",FALSE
"39016",FALSE
"39017",FALSE
"39018",FALSE
"39019",FALSE
"39020",FALSE
"39021",FALSE
"39022",FALSE
"39023",FALSE
"39024",FALSE
"39025",FALSE
"39026",FALSE
"39027",FALSE
"39028",FALSE
"39029",FALSE
"39030",FALSE
"39031",FALSE
"39032",FALSE
"39033",FALSE
"39034",FALSE
"39035",FALSE
"39036",FALSE
"39037",FALSE
"39038",FALSE
"39039",FALSE
"39040",FALSE
"39041",FALSE
"39042",FALSE
"39043",FALSE
"39044",FALSE
"39045",FALSE
"39046",FALSE
"39047",FALSE
"39048",FALSE
"39049",FALSE
"39050",FALSE
"39051",FALSE
"39052",FALSE
"39053",FALSE
"39054",FALSE
"39055",FALSE
"39056",FALSE
"39057",FALSE
"39058",FALSE
"39059",FALSE
"39060",FALSE
"39061",FALSE
"39062",FALSE
"39063",FALSE
"39064",TRUE
"39065",TRUE
"39066",TRUE
"39067",TRUE
"39068",TRUE
"39069",TRUE
"39070",TRUE
"39071",TRUE
"39072",TRUE
"39073",TRUE
"39074",TRUE
"39075",TRUE
"39076",TRUE
"39077",TRUE
"39078",TRUE
"39079",TRUE
"39080",TRUE
"39081",TRUE
"39082",TRUE
"39083",TRUE
"39084",TRUE
"39085",TRUE
"39086",TRUE
"39087",TRUE
"39088",TRUE
"39089",TRUE
"39090",TRUE
"39091",TRUE
"39092",TRUE
"39093",TRUE
"39094",TRUE
"39095",TRUE
"39096",TRUE
"39097",TRUE
"39098",TRUE
"39099",TRUE
"39100",TRUE
"39101",TRUE
"39102",TRUE
"39103",TRUE
"39104",TRUE
"39105",TRUE
"39106",TRUE
"39107",TRUE
"39108",TRUE
"39109",TRUE
"39110",TRUE
"39111",TRUE
"39112",TRUE
"39113",TRUE
"39114",TRUE
"39115",TRUE
"39116",TRUE
"39117",TRUE
"39118",TRUE
"39119",TRUE
"39120",TRUE
"39121",TRUE
"39122",TRUE
"39123",TRUE
"39124",TRUE
"39125",TRUE
"39126",TRUE
"39127",TRUE
"39128",TRUE
"39129",TRUE
"39130",TRUE
"39131",TRUE
"39132",TRUE
"39133",TRUE
"39134",TRUE
"39135",TRUE
"39136",TRUE
"39137",TRUE
"39138",TRUE
"39139",TRUE
"39140",TRUE
"39141",TRUE
"39142",TRUE
"39143",TRUE
"39144",TRUE
"39145",TRUE
"39146",TRUE
"39147",TRUE
"39148",TRUE
"39149",TRUE
"39150",TRUE
"39151",TRUE
"39152",TRUE
"39153",TRUE
"39154",TRUE
"39155",TRUE
"39156",TRUE
"39157",TRUE
"39158",TRUE
"39159",TRUE
"39160",TRUE
"39161",TRUE
"39162",TRUE
"39163",TRUE
"39164",TRUE
"39165",TRUE
"39166",TRUE
"39167",TRUE
"39168",TRUE
"39169",TRUE
"39170",TRUE
"39171",TRUE
"39172",TRUE
"39173",TRUE
"39174",TRUE
"39175",TRUE
"39176",TRUE
"39177",TRUE
"39178",TRUE
"39179",TRUE
"39180",TRUE
"39181",TRUE
"39182",TRUE
"39183",TRUE
"39184",TRUE
"39185",TRUE
"39186",TRUE
"39187",TRUE
"39188",TRUE
"39189",TRUE
"39190",TRUE
"39191",TRUE
"39192",TRUE
"39193",TRUE
"39194",TRUE
"39195",TRUE
"39196",TRUE
"39197",TRUE
"39198",TRUE
"39199",TRUE
"39200",TRUE
"39201",TRUE
"39202",TRUE
"39203",TRUE
"39204",TRUE
"39205",TRUE
"39206",TRUE
"39207",TRUE
"39208",TRUE
"39209",TRUE
"39210",TRUE
"39211",TRUE
"39212",TRUE
"39213",TRUE
"39214",TRUE
"39215",TRUE
"39216",TRUE
"39217",TRUE
"39218",TRUE
"39219",TRUE
"39220",TRUE
"39221",TRUE
"39222",TRUE
"39223",TRUE
"39224",TRUE
"39225",TRUE
"39226",TRUE
"39227",TRUE
"39228",TRUE
"39229",TRUE
"39230",TRUE
"39231",FALSE
"39232",FALSE
"39233",FALSE
"39234",FALSE
"39235",FALSE
"39236",FALSE
"39237",FALSE
"39238",FALSE
"39239",FALSE
"39240",FALSE
"39241",FALSE
"39242",FALSE
"39243",FALSE
"39244",FALSE
"39245",FALSE
"39246",FALSE
"39247",FALSE
"39248",FALSE
"39249",FALSE
"39250",FALSE
"39251",FALSE
"39252",FALSE
"39253",FALSE
"39254",FALSE
"39255",FALSE
"39256",FALSE
"39257",FALSE
"39258",FALSE
"39259",FALSE
"39260",FALSE
"39261",FALSE
"39262",FALSE
"39263",FALSE
"39264",FALSE
"39265",FALSE
"39266",FALSE
"39267",FALSE
"39268",FALSE
"39269",FALSE
"39270",FALSE
"39271",FALSE
"39272",FALSE
"39273",FALSE
"39274",FALSE
"39275",FALSE
"39276",FALSE
"39277",FALSE
"39278",FALSE
"39279",FALSE
"39280",FALSE
"39281",FALSE
"39282",FALSE
"39283",FALSE
"39284",FALSE
"39285",FALSE
"39286",FALSE
"39287",FALSE
"39288",FALSE
"39289",FALSE
"39290",FALSE
"39291",FALSE
"39292",FALSE
"39293",FALSE
"39294",FALSE
"39295",FALSE
"39296",FALSE
"39297",FALSE
"39298",FALSE
"39299",FALSE
"39300",FALSE
"39301",FALSE
"39302",FALSE
"39303",FALSE
"39304",FALSE
"39305",FALSE
"39306",FALSE
"39307",FALSE
"39308",FALSE
"39309",FALSE
"39310",FALSE
"39311",FALSE
"39312",FALSE
"39313",FALSE
"39314",FALSE
"39315",FALSE
"39316",FALSE
"39317",FALSE
"39318",FALSE
"39319",FALSE
"39320",FALSE
"39321",FALSE
"39322",FALSE
"39323",FALSE
"39324",FALSE
"39325",FALSE
"39326",FALSE
"39327",FALSE
"39328",FALSE
"39329",FALSE
"39330",FALSE
"39331",FALSE
"39332",FALSE
"39333",FALSE
"39334",FALSE
"39335",FALSE
"39336",FALSE
"39337",FALSE
"39338",FALSE
"39339",FALSE
"39340",FALSE
"39341",FALSE
"39342",FALSE
"39343",FALSE
"39344",FALSE
"39345",FALSE
"39346",FALSE
"39347",TRUE
"39348",TRUE
"39349",TRUE
"39350",TRUE
"39351",TRUE
"39352",TRUE
"39353",TRUE
"39354",TRUE
"39355",TRUE
"39356",TRUE
"39357",TRUE
"39358",TRUE
"39359",TRUE
"39360",TRUE
"39361",TRUE
"39362",TRUE
"39363",TRUE
"39364",TRUE
"39365",TRUE
"39366",TRUE
"39367",TRUE
"39368",TRUE
"39369",TRUE
"39370",TRUE
"39371",TRUE
"39372",TRUE
"39373",TRUE
"39374",TRUE
"39375",TRUE
"39376",TRUE
"39377",TRUE
"39378",TRUE
"39379",TRUE
"39380",TRUE
"39381",TRUE
"39382",TRUE
"39383",TRUE
"39384",TRUE
"39385",TRUE
"39386",TRUE
"39387",TRUE
"39388",TRUE
"39389",TRUE
"39390",TRUE
"39391",TRUE
"39392",TRUE
"39393",TRUE
"39394",TRUE
"39395",TRUE
"39396",TRUE
"39397",TRUE
"39398",TRUE
"39399",TRUE
"39400",TRUE
"39401",TRUE
"39402",TRUE
"39403",TRUE
"39404",TRUE
"39405",TRUE
"39406",TRUE
"39407",TRUE
"39408",TRUE
"39409",TRUE
"39410",TRUE
"39411",TRUE
"39412",TRUE
"39413",TRUE
"39414",TRUE
"39415",TRUE
"39416",TRUE
"39417",TRUE
"39418",TRUE
"39419",TRUE
"39420",TRUE
"39421",TRUE
"39422",TRUE
"39423",TRUE
"39424",TRUE
"39425",TRUE
"39426",TRUE
"39427",TRUE
"39428",TRUE
"39429",TRUE
"39430",TRUE
"39431",TRUE
"39432",TRUE
"39433",TRUE
"39434",TRUE
"39435",TRUE
"39436",TRUE
"39437",TRUE
"39438",TRUE
"39439",TRUE
"39440",TRUE
"39441",TRUE
"39442",TRUE
"39443",TRUE
"39444",TRUE
"39445",TRUE
"39446",TRUE
"39447",TRUE
"39448",TRUE
"39449",TRUE
"39450",FALSE
"39451",FALSE
"39452",FALSE
"39453",FALSE
"39454",FALSE
"39455",FALSE
"39456",FALSE
"39457",FALSE
"39458",TRUE
"39459",TRUE
"39460",TRUE
"39461",TRUE
"39462",TRUE
"39463",TRUE
"39464",TRUE
"39465",TRUE
"39466",TRUE
"39467",TRUE
"39468",TRUE
"39469",TRUE
"39470",TRUE
"39471",TRUE
"39472",TRUE
"39473",TRUE
"39474",TRUE
"39475",TRUE
"39476",TRUE
"39477",TRUE
"39478",TRUE
"39479",TRUE
"39480",TRUE
"39481",TRUE
"39482",TRUE
"39483",TRUE
"39484",TRUE
"39485",TRUE
"39486",TRUE
"39487",TRUE
"39488",TRUE
"39489",TRUE
"39490",TRUE
"39491",TRUE
"39492",TRUE
"39493",TRUE
"39494",TRUE
"39495",TRUE
"39496",TRUE
"39497",TRUE
"39498",TRUE
"39499",TRUE
"39500",TRUE
"39501",TRUE
"39502",TRUE
"39503",TRUE
"39504",TRUE
"39505",TRUE
"39506",TRUE
"39507",TRUE
"39508",TRUE
"39509",TRUE
"39510",TRUE
"39511",TRUE
"39512",TRUE
"39513",TRUE
"39514",FALSE
"39515",FALSE
"39516",FALSE
"39517",FALSE
"39518",FALSE
"39519",FALSE
"39520",FALSE
"39521",FALSE
"39522",FALSE
"39523",FALSE
"39524",FALSE
"39525",FALSE
"39526",FALSE
"39527",FALSE
"39528",FALSE
"39529",FALSE
"39530",FALSE
"39531",FALSE
"39532",FALSE
"39533",FALSE
"39534",FALSE
"39535",FALSE
"39536",FALSE
"39537",FALSE
"39538",FALSE
"39539",FALSE
"39540",FALSE
"39541",FALSE
"39542",FALSE
"39543",FALSE
"39544",FALSE
"39545",FALSE
"39546",FALSE
"39547",FALSE
"39548",FALSE
"39549",FALSE
"39550",FALSE
"39551",FALSE
"39552",FALSE
"39553",FALSE
"39554",FALSE
"39555",FALSE
"39556",FALSE
"39557",FALSE
"39558",FALSE
"39559",FALSE
"39560",FALSE
"39561",FALSE
"39562",FALSE
"39563",FALSE
"39564",FALSE
"39565",FALSE
"39566",FALSE
"39567",FALSE
"39568",FALSE
"39569",FALSE
"39570",FALSE
"39571",FALSE
"39572",FALSE
"39573",FALSE
"39574",FALSE
"39575",FALSE
"39576",FALSE
"39577",FALSE
"39578",FALSE
"39579",FALSE
"39580",FALSE
"39581",FALSE
"39582",FALSE
"39583",FALSE
"39584",FALSE
"39585",FALSE
"39586",FALSE
"39587",FALSE
"39588",FALSE
"39589",FALSE
"39590",FALSE
"39591",FALSE
"39592",FALSE
"39593",FALSE
"39594",FALSE
"39595",FALSE
"39596",FALSE
"39597",FALSE
"39598",FALSE
"39599",FALSE
"39600",FALSE
"39601",FALSE
"39602",FALSE
"39603",FALSE
"39604",FALSE
"39605",FALSE
"39606",FALSE
"39607",FALSE
"39608",FALSE
"39609",FALSE
"39610",FALSE
"39611",FALSE
"39612",FALSE
"39613",FALSE
"39614",FALSE
"39615",FALSE
"39616",FALSE
"39617",FALSE
"39618",FALSE
"39619",FALSE
"39620",FALSE
"39621",FALSE
"39622",FALSE
"39623",FALSE
"39624",FALSE
"39625",FALSE
"39626",FALSE
"39627",FALSE
"39628",FALSE
"39629",FALSE
"39630",FALSE
"39631",TRUE
"39632",TRUE
"39633",TRUE
"39634",TRUE
"39635",TRUE
"39636",TRUE
"39637",TRUE
"39638",TRUE
"39639",TRUE
"39640",TRUE
"39641",TRUE
"39642",TRUE
"39643",TRUE
"39644",TRUE
"39645",TRUE
"39646",TRUE
"39647",TRUE
"39648",TRUE
"39649",TRUE
"39650",TRUE
"39651",TRUE
"39652",TRUE
"39653",TRUE
"39654",TRUE
"39655",TRUE
"39656",TRUE
"39657",TRUE
"39658",TRUE
"39659",TRUE
"39660",TRUE
"39661",TRUE
"39662",TRUE
"39663",TRUE
"39664",TRUE
"39665",TRUE
"39666",TRUE
"39667",TRUE
"39668",TRUE
"39669",TRUE
"39670",TRUE
"39671",TRUE
"39672",TRUE
"39673",TRUE
"39674",TRUE
"39675",TRUE
"39676",TRUE
"39677",TRUE
"39678",TRUE
"39679",TRUE
"39680",TRUE
"39681",TRUE
"39682",TRUE
"39683",TRUE
"39684",TRUE
"39685",TRUE
"39686",TRUE
"39687",TRUE
"39688",TRUE
"39689",TRUE
"39690",TRUE
"39691",TRUE
"39692",TRUE
"39693",TRUE
"39694",TRUE
"39695",TRUE
"39696",TRUE
"39697",TRUE
"39698",TRUE
"39699",TRUE
"39700",TRUE
"39701",TRUE
"39702",TRUE
"39703",TRUE
"39704",TRUE
"39705",TRUE
"39706",TRUE
"39707",TRUE
"39708",TRUE
"39709",TRUE
"39710",TRUE
"39711",TRUE
"39712",TRUE
"39713",TRUE
"39714",TRUE
"39715",TRUE
"39716",TRUE
"39717",TRUE
"39718",TRUE
"39719",TRUE
"39720",TRUE
"39721",TRUE
"39722",TRUE
"39723",TRUE
"39724",TRUE
"39725",TRUE
"39726",TRUE
"39727",TRUE
"39728",TRUE
"39729",TRUE
"39730",TRUE
"39731",TRUE
"39732",FALSE
"39733",FALSE
"39734",FALSE
"39735",FALSE
"39736",FALSE
"39737",FALSE
"39738",FALSE
"39739",FALSE
"39740",FALSE
"39741",FALSE
"39742",FALSE
"39743",FALSE
"39744",FALSE
"39745",TRUE
"39746",TRUE
"39747",TRUE
"39748",TRUE
"39749",TRUE
"39750",TRUE
"39751",TRUE
"39752",TRUE
"39753",TRUE
"39754",TRUE
"39755",TRUE
"39756",TRUE
"39757",TRUE
"39758",TRUE
"39759",TRUE
"39760",TRUE
"39761",TRUE
"39762",TRUE
"39763",TRUE
"39764",TRUE
"39765",TRUE
"39766",TRUE
"39767",TRUE
"39768",TRUE
"39769",TRUE
"39770",TRUE
"39771",TRUE
"39772",TRUE
"39773",TRUE
"39774",TRUE
"39775",TRUE
"39776",TRUE
"39777",TRUE
"39778",TRUE
"39779",TRUE
"39780",TRUE
"39781",TRUE
"39782",TRUE
"39783",TRUE
"39784",TRUE
"39785",TRUE
"39786",TRUE
"39787",TRUE
"39788",TRUE
"39789",TRUE
"39790",TRUE
"39791",TRUE
"39792",TRUE
"39793",TRUE
"39794",TRUE
"39795",TRUE
"39796",FALSE
"39797",FALSE
"39798",FALSE
"39799",FALSE
"39800",FALSE
"39801",FALSE
"39802",FALSE
"39803",FALSE
"39804",FALSE
"39805",FALSE
"39806",FALSE
"39807",FALSE
"39808",FALSE
"39809",FALSE
"39810",FALSE
"39811",FALSE
"39812",FALSE
"39813",FALSE
"39814",FALSE
"39815",FALSE
"39816",FALSE
"39817",FALSE
"39818",FALSE
"39819",FALSE
"39820",FALSE
"39821",FALSE
"39822",FALSE
"39823",FALSE
"39824",FALSE
"39825",FALSE
"39826",FALSE
"39827",FALSE
"39828",FALSE
"39829",FALSE
"39830",FALSE
"39831",FALSE
"39832",FALSE
"39833",FALSE
"39834",FALSE
"39835",FALSE
"39836",FALSE
"39837",FALSE
"39838",FALSE
"39839",FALSE
"39840",FALSE
"39841",FALSE
"39842",FALSE
"39843",FALSE
"39844",FALSE
"39845",FALSE
"39846",FALSE
"39847",FALSE
"39848",FALSE
"39849",FALSE
"39850",FALSE
"39851",FALSE
"39852",FALSE
"39853",FALSE
"39854",FALSE
"39855",FALSE
"39856",FALSE
"39857",FALSE
"39858",FALSE
"39859",FALSE
"39860",FALSE
"39861",FALSE
"39862",FALSE
"39863",FALSE
"39864",FALSE
"39865",FALSE
"39866",FALSE
"39867",FALSE
"39868",FALSE
"39869",FALSE
"39870",FALSE
"39871",FALSE
"39872",FALSE
"39873",FALSE
"39874",FALSE
"39875",FALSE
"39876",FALSE
"39877",FALSE
"39878",FALSE
"39879",FALSE
"39880",FALSE
"39881",FALSE
"39882",FALSE
"39883",FALSE
"39884",FALSE
"39885",FALSE
"39886",FALSE
"39887",FALSE
"39888",FALSE
"39889",FALSE
"39890",FALSE
"39891",FALSE
"39892",FALSE
"39893",FALSE
"39894",FALSE
"39895",FALSE
"39896",FALSE
"39897",FALSE
"39898",FALSE
"39899",FALSE
"39900",FALSE
"39901",FALSE
"39902",FALSE
"39903",FALSE
"39904",FALSE
"39905",FALSE
"39906",FALSE
"39907",FALSE
"39908",FALSE
"39909",FALSE
"39910",FALSE
"39911",FALSE
"39912",FALSE
"39913",FALSE
"39914",FALSE
"39915",TRUE
"39916",TRUE
"39917",TRUE
"39918",TRUE
"39919",TRUE
"39920",TRUE
"39921",TRUE
"39922",TRUE
"39923",TRUE
"39924",TRUE
"39925",TRUE
"39926",TRUE
"39927",TRUE
"39928",TRUE
"39929",TRUE
"39930",TRUE
"39931",TRUE
"39932",TRUE
"39933",TRUE
"39934",TRUE
"39935",TRUE
"39936",TRUE
"39937",TRUE
"39938",TRUE
"39939",TRUE
"39940",TRUE
"39941",TRUE
"39942",TRUE
"39943",TRUE
"39944",TRUE
"39945",TRUE
"39946",TRUE
"39947",TRUE
"39948",TRUE
"39949",TRUE
"39950",TRUE
"39951",TRUE
"39952",TRUE
"39953",TRUE
"39954",TRUE
"39955",TRUE
"39956",TRUE
"39957",TRUE
"39958",TRUE
"39959",TRUE
"39960",TRUE
"39961",TRUE
"39962",TRUE
"39963",TRUE
"39964",TRUE
"39965",TRUE
"39966",TRUE
"39967",TRUE
"39968",TRUE
"39969",TRUE
"39970",TRUE
"39971",TRUE
"39972",TRUE
"39973",TRUE
"39974",TRUE
"39975",TRUE
"39976",TRUE
"39977",TRUE
"39978",TRUE
"39979",TRUE
"39980",TRUE
"39981",TRUE
"39982",TRUE
"39983",TRUE
"39984",TRUE
"39985",TRUE
"39986",TRUE
"39987",TRUE
"39988",TRUE
"39989",TRUE
"39990",TRUE
"39991",TRUE
"39992",TRUE
"39993",TRUE
"39994",TRUE
"39995",TRUE
"39996",TRUE
"39997",TRUE
"39998",TRUE
"39999",TRUE
"40000",TRUE
"40001",TRUE
"40002",TRUE
"40003",TRUE
"40004",TRUE
"40005",TRUE
"40006",TRUE
"40007",TRUE
"40008",TRUE
"40009",TRUE
"40010",TRUE
"40011",TRUE
"40012",TRUE
"40013",TRUE
"40014",FALSE
"40015",FALSE
"40016",FALSE
"40017",FALSE
"40018",FALSE
"40019",FALSE
"40020",FALSE
"40021",FALSE
"40022",FALSE
"40023",FALSE
"40024",FALSE
"40025",FALSE
"40026",FALSE
"40027",FALSE
"40028",FALSE
"40029",FALSE
"40030",TRUE
"40031",TRUE
"40032",TRUE
"40033",TRUE
"40034",TRUE
"40035",TRUE
"40036",TRUE
"40037",TRUE
"40038",TRUE
"40039",TRUE
"40040",TRUE
"40041",TRUE
"40042",TRUE
"40043",TRUE
"40044",TRUE
"40045",TRUE
"40046",TRUE
"40047",TRUE
"40048",TRUE
"40049",TRUE
"40050",TRUE
"40051",TRUE
"40052",TRUE
"40053",TRUE
"40054",TRUE
"40055",TRUE
"40056",TRUE
"40057",TRUE
"40058",TRUE
"40059",TRUE
"40060",TRUE
"40061",TRUE
"40062",TRUE
"40063",TRUE
"40064",TRUE
"40065",TRUE
"40066",TRUE
"40067",TRUE
"40068",TRUE
"40069",TRUE
"40070",TRUE
"40071",TRUE
"40072",TRUE
"40073",TRUE
"40074",TRUE
"40075",TRUE
"40076",TRUE
"40077",TRUE
"40078",TRUE
"40079",FALSE
"40080",FALSE
"40081",FALSE
"40082",FALSE
"40083",FALSE
"40084",FALSE
"40085",FALSE
"40086",FALSE
"40087",FALSE
"40088",FALSE
"40089",FALSE
"40090",FALSE
"40091",FALSE
"40092",FALSE
"40093",FALSE
"40094",FALSE
"40095",FALSE
"40096",FALSE
"40097",FALSE
"40098",FALSE
"40099",FALSE
"40100",FALSE
"40101",FALSE
"40102",FALSE
"40103",FALSE
"40104",FALSE
"40105",FALSE
"40106",FALSE
"40107",FALSE
"40108",FALSE
"40109",FALSE
"40110",FALSE
"40111",FALSE
"40112",FALSE
"40113",FALSE
"40114",FALSE
"40115",FALSE
"40116",FALSE
"40117",FALSE
"40118",FALSE
"40119",FALSE
"40120",FALSE
"40121",FALSE
"40122",FALSE
"40123",FALSE
"40124",FALSE
"40125",FALSE
"40126",FALSE
"40127",FALSE
"40128",FALSE
"40129",FALSE
"40130",FALSE
"40131",FALSE
"40132",FALSE
"40133",FALSE
"40134",FALSE
"40135",FALSE
"40136",FALSE
"40137",FALSE
"40138",FALSE
"40139",FALSE
"40140",FALSE
"40141",FALSE
"40142",FALSE
"40143",FALSE
"40144",FALSE
"40145",FALSE
"40146",FALSE
"40147",FALSE
"40148",FALSE
"40149",FALSE
"40150",FALSE
"40151",FALSE
"40152",FALSE
"40153",FALSE
"40154",FALSE
"40155",FALSE
"40156",FALSE
"40157",FALSE
"40158",FALSE
"40159",FALSE
"40160",FALSE
"40161",FALSE
"40162",FALSE
"40163",FALSE
"40164",FALSE
"40165",FALSE
"40166",FALSE
"40167",FALSE
"40168",FALSE
"40169",FALSE
"40170",FALSE
"40171",FALSE
"40172",FALSE
"40173",FALSE
"40174",FALSE
"40175",FALSE
"40176",FALSE
"40177",FALSE
"40178",FALSE
"40179",FALSE
"40180",FALSE
"40181",FALSE
"40182",FALSE
"40183",FALSE
"40184",FALSE
"40185",FALSE
"40186",FALSE
"40187",FALSE
"40188",FALSE
"40189",FALSE
"40190",FALSE
"40191",FALSE
"40192",FALSE
"40193",FALSE
"40194",FALSE
"40195",FALSE
"40196",FALSE
"40197",FALSE
"40198",TRUE
"40199",TRUE
"40200",TRUE
"40201",TRUE
"40202",TRUE
"40203",TRUE
"40204",TRUE
"40205",TRUE
"40206",TRUE
"40207",TRUE
"40208",TRUE
"40209",TRUE
"40210",TRUE
"40211",TRUE
"40212",TRUE
"40213",TRUE
"40214",TRUE
"40215",TRUE
"40216",TRUE
"40217",TRUE
"40218",TRUE
"40219",TRUE
"40220",TRUE
"40221",TRUE
"40222",TRUE
"40223",TRUE
"40224",TRUE
"40225",TRUE
"40226",TRUE
"40227",TRUE
"40228",TRUE
"40229",TRUE
"40230",TRUE
"40231",TRUE
"40232",TRUE
"40233",TRUE
"40234",TRUE
"40235",TRUE
"40236",TRUE
"40237",TRUE
"40238",TRUE
"40239",TRUE
"40240",TRUE
"40241",TRUE
"40242",TRUE
"40243",TRUE
"40244",TRUE
"40245",TRUE
"40246",TRUE
"40247",TRUE
"40248",TRUE
"40249",TRUE
"40250",TRUE
"40251",TRUE
"40252",TRUE
"40253",TRUE
"40254",TRUE
"40255",TRUE
"40256",TRUE
"40257",TRUE
"40258",TRUE
"40259",TRUE
"40260",TRUE
"40261",TRUE
"40262",TRUE
"40263",TRUE
"40264",TRUE
"40265",TRUE
"40266",TRUE
"40267",TRUE
"40268",TRUE
"40269",TRUE
"40270",TRUE
"40271",TRUE
"40272",TRUE
"40273",TRUE
"40274",TRUE
"40275",TRUE
"40276",TRUE
"40277",TRUE
"40278",TRUE
"40279",TRUE
"40280",TRUE
"40281",TRUE
"40282",TRUE
"40283",TRUE
"40284",TRUE
"40285",TRUE
"40286",TRUE
"40287",TRUE
"40288",TRUE
"40289",TRUE
"40290",TRUE
"40291",TRUE
"40292",TRUE
"40293",TRUE
"40294",TRUE
"40295",TRUE
"40296",FALSE
"40297",FALSE
"40298",FALSE
"40299",FALSE
"40300",FALSE
"40301",FALSE
"40302",FALSE
"40303",FALSE
"40304",FALSE
"40305",FALSE
"40306",FALSE
"40307",FALSE
"40308",FALSE
"40309",FALSE
"40310",FALSE
"40311",FALSE
"40312",FALSE
"40313",FALSE
"40314",FALSE
"40315",TRUE
"40316",TRUE
"40317",TRUE
"40318",TRUE
"40319",TRUE
"40320",TRUE
"40321",TRUE
"40322",TRUE
"40323",TRUE
"40324",TRUE
"40325",TRUE
"40326",TRUE
"40327",TRUE
"40328",TRUE
"40329",TRUE
"40330",TRUE
"40331",TRUE
"40332",TRUE
"40333",TRUE
"40334",TRUE
"40335",TRUE
"40336",TRUE
"40337",TRUE
"40338",TRUE
"40339",TRUE
"40340",TRUE
"40341",TRUE
"40342",TRUE
"40343",TRUE
"40344",TRUE
"40345",TRUE
"40346",TRUE
"40347",TRUE
"40348",TRUE
"40349",TRUE
"40350",TRUE
"40351",TRUE
"40352",TRUE
"40353",TRUE
"40354",TRUE
"40355",TRUE
"40356",TRUE
"40357",TRUE
"40358",TRUE
"40359",TRUE
"40360",TRUE
"40361",TRUE
"40362",FALSE
"40363",FALSE
"40364",FALSE
"40365",FALSE
"40366",FALSE
"40367",FALSE
"40368",FALSE
"40369",FALSE
"40370",FALSE
"40371",FALSE
"40372",FALSE
"40373",FALSE
"40374",FALSE
"40375",FALSE
"40376",FALSE
"40377",FALSE
"40378",FALSE
"40379",FALSE
"40380",FALSE
"40381",FALSE
"40382",FALSE
"40383",FALSE
"40384",FALSE
"40385",FALSE
"40386",FALSE
"40387",FALSE
"40388",FALSE
"40389",FALSE
"40390",FALSE
"40391",FALSE
"40392",FALSE
"40393",FALSE
"40394",FALSE
"40395",FALSE
"40396",FALSE
"40397",FALSE
"40398",FALSE
"40399",FALSE
"40400",FALSE
"40401",FALSE
"40402",FALSE
"40403",FALSE
"40404",FALSE
"40405",FALSE
"40406",FALSE
"40407",FALSE
"40408",FALSE
"40409",FALSE
"40410",FALSE
"40411",FALSE
"40412",FALSE
"40413",FALSE
"40414",FALSE
"40415",FALSE
"40416",FALSE
"40417",FALSE
"40418",FALSE
"40419",FALSE
"40420",FALSE
"40421",FALSE
"40422",FALSE
"40423",FALSE
"40424",FALSE
"40425",FALSE
"40426",FALSE
"40427",FALSE
"40428",FALSE
"40429",FALSE
"40430",FALSE
"40431",FALSE
"40432",FALSE
"40433",FALSE
"40434",FALSE
"40435",FALSE
"40436",FALSE
"40437",FALSE
"40438",FALSE
"40439",FALSE
"40440",FALSE
"40441",FALSE
"40442",FALSE
"40443",FALSE
"40444",FALSE
"40445",FALSE
"40446",FALSE
"40447",FALSE
"40448",FALSE
"40449",FALSE
"40450",FALSE
"40451",FALSE
"40452",FALSE
"40453",FALSE
"40454",FALSE
"40455",FALSE
"40456",FALSE
"40457",FALSE
"40458",FALSE
"40459",FALSE
"40460",FALSE
"40461",FALSE
"40462",FALSE
"40463",FALSE
"40464",FALSE
"40465",FALSE
"40466",FALSE
"40467",FALSE
"40468",FALSE
"40469",FALSE
"40470",FALSE
